Word,Class,Heat
gross,0.0,155.1818181818182
which,0.0,155.16975308641975
keiser,1.0,155.16666666666666
anyway,0.0,155.1612903225806
floor,0.0,155.15384615384616
automatically,0.0,155.14285714285714
kipp,0.0,155.14285714285714
maybe,1.0,155.13924050632912
hopkinson,1.0,155.13513513513513
yesterday,1.0,155.11904761904762
input,0.0,155.10526315789474
also,1.0,155.0738255033557
mailed,0.0,155.07142857142858
convenience,1.0,155.06666666666666
f,1.0,155.04347826086956
weather,1.0,155.04225352112675
done,1.0,155.03157894736842
about,1.0,155.02777777777774
to,1.0,155.02173602173602
nell,0.0,155.0
briefing,0.0,155.0
sabra,0.0,155.0
934,0.0,155.0
carla,1.0,155.0
balances,0.0,155.0
90401,0.0,155.0
leandro,1.0,155.0
ect10,1.0,155.0
valve,0.0,155.0
applied,1.0,155.0
recovery,0.0,155.0
catered,1.0,155.0
theoretically,0.0,155.0
di,0.0,155.0
paypal,1.0,155.0
94,1.0,155.0
mkt,0.0,155.0
okif,0.0,155.0
derrickdavid,0.0,155.0
stopped,1.0,155.0
lbusk,0.0,155.0
10years,0.0,155.0
weighed,0.0,155.0
cocoa,1.0,155.0
hesitate,0.0,155.0
hummer,0.0,155.0
objected,0.0,155.0
sometimes,0.0,155.0
auction,0.0,155.0
child's,0.0,155.0
walmart,0.0,155.0
cadillac,0.0,155.0
rabaneda,1.0,155.0
redline,0.0,155.0
clinic,1.0,155.0
cochran,0.0,155.0
gras,1.0,155.0
incorrect,0.0,155.0
lobby,0.0,155.0
locknar,0.0,155.0
bw,0.0,155.0
17190,0.0,155.0
arriving,1.0,155.0
lunchtime,1.0,155.0
notifyed,0.0,155.0
standing,1.0,155.0
1382,0.0,155.0
liquidated,1.0,155.0
retention,1.0,155.0
trans,0.0,155.0
wear,0.0,155.0
machine,0.0,155.0
convey,0.0,155.0
jedi,0.0,155.0
intraday1,0.0,155.0
howwas,0.0,155.0
upgrading,1.0,155.0
ocean,1.0,155.0
undermount,0.0,155.0
unnecessary,1.0,155.0
rotate,1.0,155.0
marketwire,1.0,155.0
adopt,0.0,155.0
ned,0.0,155.0
itand,1.0,155.0
cyndy,0.0,155.0
alhos,0.0,155.0
partnership,0.0,154.95454545454547
trading,0.0,154.9387755102041
wed,1.0,154.9375
optional,1.0,154.92857142857142
23,0.0,154.92198581560282
live,1.0,154.88888888888889
harris,0.0,154.88888888888889
transferred,1.0,154.88888888888889
working,0.0,154.88785046728972
enovate,1.0,154.875
exceptions,0.0,154.85714285714286
rated,0.0,154.84615384615384
gift,0.0,154.83333333333334
amendments,0.0,154.83333333333334
drawn,0.0,154.8
vi,0.0,154.8
sounds,1.0,154.79166666666666
bl,1.0,154.75
franchise,1.0,154.75
recollection,1.0,154.75
picked,0.0,154.75
dash,1.0,154.75
meantime,0.0,154.75
plans,0.0,154.75
created,0.0,154.71428571428572
president,1.0,154.71428571428572
entries,1.0,154.71428571428572
numbers,0.0,154.71212121212122
late,0.0,154.71111111111108
expecting,1.0,154.7
windle,0.0,154.7
000,0.0,154.69058295964123
5pm,1.0,154.66666666666666
melman,1.0,154.66666666666666
del,1.0,154.66666666666666
em,1.0,154.66666666666666
gifts,0.0,154.66666666666666
bombard,0.0,154.66666666666666
talent,0.0,154.66666666666666
located,0.0,154.66666666666666
vivian,0.0,154.66666666666666
pleasure,0.0,154.6
clint,1.0,154.6
true,0.0,154.58333333333334
over,0.0,154.57251908396947
leg,0.0,154.57142857142858
but,1.0,154.56981981981986
being,0.0,154.55421686746988
can't,0.0,154.5462962962963
tori,0.0,154.53846153846158
association,1.0,154.53846153846158
coastal,0.0,154.53846153846158
kaye,1.0,154.53125
later,0.0,154.5308641975309
field,0.0,154.5263157894737
111th,0.0,154.5
crosses,0.0,154.5
sponsoring,0.0,154.5
thebazor,0.0,154.5
213,0.0,154.5
closer,0.0,154.5
postponed,0.0,154.5
flar,0.0,154.5
ammime,1.0,154.5
cangucu,1.0,154.5
directors,0.0,154.5
ias,0.0,154.5
temporarily,1.0,154.5
terminating,1.0,154.5
crowded,0.0,154.5
recouped,0.0,154.5
mst,1.0,154.5
callans,0.0,154.5
cracks,1.0,154.5
tembec,1.0,154.5
solve,0.0,154.5
binding,0.0,154.5
onoek,0.0,154.5
frame,0.0,154.5
illustrate,0.0,154.5
cent,0.0,154.5
insulation,0.0,154.5
statoil,1.0,154.5
sarajulia,1.0,154.5
buda,0.0,154.5
occupancy,0.0,154.5
saves,0.0,154.5
built,1.0,154.5
recall,1.0,154.46153846153842
condo,0.0,154.42857142857142
planned,1.0,154.42857142857142
was,1.0,154.42013129102844
private,0.0,154.4
charles,1.0,154.4
hills,0.0,154.4
convenient,1.0,154.38888888888889
christian,0.0,154.375
right,0.0,154.36974789915968
18,1.0,154.34482758620692
reporter,0.0,154.33333333333334
unaudited,1.0,154.33333333333334
relief,0.0,154.33333333333334
sever,0.0,154.33333333333334
clara,1.0,154.33333333333334
peterson,0.0,154.33333333333334
verification,1.0,154.33333333333334
ng,1.0,154.33333333333334
riverside,0.0,154.33333333333334
subtract,0.0,154.33333333333334
class,0.0,154.3181818181818
memphis,1.0,154.25
infocall,0.0,154.25
management,0.0,154.23333333333332
24,0.0,154.22784810126586
john,1.0,154.22727272727272
october,1.0,154.22580645161293
takes,1.0,154.22222222222226
eden,1.0,154.22222222222226
brenda,1.0,154.21428571428572
bidding,0.0,154.2
world,0.0,154.2
weyerhaeuser,1.0,154.2
pack,1.0,154.2
shall,0.0,154.19230769230768
clem,1.0,154.1875
buyer,0.0,154.17391304347825
child,0.0,154.16666666666666
foster,1.0,154.15
claudio,0.0,154.14285714285714
world,1.0,154.13333333333333
overall,0.0,154.125
developer,0.0,154.125
comes,0.0,154.125
projects,0.0,154.11111111111111
robert,0.0,154.08823529411762
thomas,1.0,154.0769230769231
volumes,0.0,154.0769230769231
application,0.0,154.05
apply,1.0,154.05
delivered,1.0,154.04545454545453
voice,1.0,154.04516129032257
based,0.0,154.02816901408448
ultimately,0.0,154.0
differs,0.0,154.0
22277768,0.0,154.0
beau,1.0,154.0
mass,1.0,154.0
buildmore,1.0,154.0
seattle,0.0,154.0
acquire,0.0,154.0
unpaid,0.0,154.0
usaa,0.0,154.0
drags,1.0,154.0
procesiing,0.0,154.0
mar,1.0,154.0
luchas,0.0,154.0
calrification,0.0,154.0
enters,1.0,154.0
ease,1.0,154.0
continued,1.0,154.0
consisting,0.0,154.0
divide,1.0,154.0
toy,0.0,154.0
seriously,0.0,154.0
roads,0.0,154.0
withkids,0.0,154.0
denny,0.0,154.0
enrongb,0.0,154.0
sportsillustrated,0.0,154.0
host,0.0,154.0
spectator,1.0,154.0
holland,1.0,154.0
commitments,0.0,154.0
mailplease,0.0,154.0
handheld,0.0,154.0
x3,0.0,154.0
087,0.0,154.0
transacting,0.0,154.0
packet,0.0,154.0
stressful,0.0,154.0
39th,1.0,154.0
cherry,0.0,154.0
fed,1.0,154.0
beyond,0.0,154.0
logon,0.0,154.0
164,1.0,154.0
mentions,0.0,154.0
interrupted,1.0,154.0
votaw,0.0,154.0
overs,1.0,154.0
eco,1.0,154.0
objection,0.0,154.0
res,0.0,154.0
acutally,0.0,154.0
channel,0.0,154.0
churchfriday,0.0,154.0
ste,0.0,154.0
packet,1.0,154.0
timeframe,0.0,154.0
holly,1.0,154.0
tradeable,0.0,154.0
space,1.0,154.0
missouri,0.0,154.0
included,0.0,154.0
fraser,1.0,154.0
mpate,0.0,154.0
oemicarol,0.0,154.0
asi,0.0,154.0
happens,1.0,154.0
dinari,0.0,154.0
await,0.0,154.0
doubling,1.0,154.0
wishes,0.0,154.0
mimesince,0.0,154.0
preston,1.0,154.0
exert,0.0,154.0
jsmith,0.0,154.0
challenge,0.0,154.0
man,0.0,154.0
trey,0.0,154.0
elfi,1.0,154.0
district,1.0,154.0
queen,0.0,154.0
listthis,0.0,154.0
marycordially,1.0,154.0
tigers,1.0,154.0
values,0.0,154.0
facts,1.0,154.0
truly,0.0,154.0
odd,0.0,154.0
retrieved,1.0,154.0
tracking,0.0,154.0
lowed,0.0,154.0
redlined,1.0,154.0
outcome,0.0,154.0
apply,0.0,153.96
etc,0.0,153.95555555555555
had,1.0,153.9547325102881
busy,0.0,153.92857142857142
responded,0.0,153.92857142857142
be,1.0,153.90459849004802
bed,0.0,153.9
recommend,1.0,153.88888888888889
ace,0.0,153.88679245283018
returns,1.0,153.875
met,0.0,153.85714285714286
taylor,0.0,153.83193277310926
york,0.0,153.82352941176467
kali,0.0,153.82142857142858
mid,0.0,153.82142857142858
club,0.0,153.8
molly,1.0,153.8
currently,1.0,153.78082191780825
regions,1.0,153.75
hydrocarbons,1.0,153.75
under,0.0,153.72916666666666
especially,0.0,153.72727272727272
1,1.0,153.72169811320754
often,1.0,153.71428571428572
volunteer,0.0,153.71428571428572
janis,0.0,153.7
54,1.0,153.7
person,0.0,153.68421052631578
roderick,0.0,153.66666666666666
diligence,0.0,153.66666666666666
ina,0.0,153.66666666666666
5745,0.0,153.66666666666666
leander,0.0,153.66666666666666
fast,1.0,153.66666666666666
tapes,1.0,153.66666666666666
relate,0.0,153.625
level,0.0,153.625
meant,1.0,153.6
kenne,0.0,153.6
ago,1.0,153.58536585365852
global,0.0,153.56521739130434
details,1.0,153.55555555555554
fixed,1.0,153.52941176470586
representative,0.0,153.5
exercises,1.0,153.5
associate,1.0,153.5
esa's,1.0,153.5
join,1.0,153.5
sterling,1.0,153.5
2221,0.0,153.5
orig,0.0,153.5
alternate,1.0,153.5
tanya,0.0,153.5
davidfrom,1.0,153.5
hopeful,0.0,153.5
begun,0.0,153.5
engage,1.0,153.5
philip,0.0,153.5
leaves,1.0,153.5
maturity,1.0,153.5
immigration,1.0,153.5
reviewer,0.0,153.5
clapper,0.0,153.5
negotiable,1.0,153.5
09kim,0.0,153.5
enjoyable,0.0,153.5
placed,0.0,153.5
4767,0.0,153.5
drive,0.0,153.47058823529414
03,0.0,153.44565217391303
43,0.0,153.44444444444446
mmbtu,0.0,153.42553191489358
acceptable,0.0,153.41379310344828
ssp,1.0,153.4
might,1.0,153.4
30am,0.0,153.4
acquisition,1.0,153.4
g,0.0,153.39583333333334
summary,0.0,153.3913043478261
antonio,1.0,153.3793103448276
serve,0.0,153.375
format,1.0,153.3577981651376
night,1.0,153.33333333333334
nomination,0.0,153.33333333333334
260,0.0,153.33333333333334
meaning,1.0,153.33333333333334
categories,1.0,153.33333333333334
signing,1.0,153.33333333333334
gdp,0.0,153.33333333333334
owned,1.0,153.32
electric,1.0,153.30769230769232
111,0.0,153.29022082018923
cannot,1.0,153.28571428571428
analysis,1.0,153.27272727272728
old,1.0,153.27272727272728
holsworth,0.0,153.25
vincent,0.0,153.25
q4,0.0,153.25
report,1.0,153.24590163934425
receive,0.0,153.24285714285713
pages,1.0,153.2352941176471
doing,1.0,153.2340425531915
william,1.0,153.22222222222226
june,1.0,153.22
issue,0.0,153.22
luke,0.0,153.2
choose,1.0,153.2
experience,0.0,153.19230769230768
tx,0.0,153.1891891891892
seminars,1.0,153.16666666666666
kuykendall,0.0,153.16666666666666
purchases,0.0,153.14285714285714
costs,0.0,153.13793103448273
report,0.0,153.1315789473684
edmund,1.0,153.125
requests,0.0,153.10526315789474
patricia,1.0,153.08571428571432
net,0.0,153.06521739130434
gd,0.0,153.05263157894737
news,1.0,153.05263157894737
jet,0.0,153.0
warranties,1.0,153.0
33358,0.0,153.0
timetable,1.0,153.0
biltmore,0.0,153.0
negotiation2,1.0,153.0
namely,0.0,153.0
cleaning,1.0,153.0
projection,0.0,153.0
rest,0.0,153.0
374,0.0,153.0
authorizations,1.0,153.0
reitmeyerrandy,0.0,153.0
sleep,0.0,153.0
telling,1.0,153.0
carolina,0.0,153.0
mansion,1.0,153.0
1pm,0.0,153.0
blackline,0.0,153.0
units,1.0,153.0
malcolm,0.0,153.0
digging,0.0,153.0
stucco,0.0,153.0
petersen,1.0,153.0
avoidanceclass,0.0,153.0
architects,0.0,153.0
untiltuesday,0.0,153.0
convert,0.0,153.0
faster,0.0,153.0
ridgecould,0.0,153.0
expanded,0.0,153.0
lara,1.0,153.0
experienced,0.0,153.0
wright,1.0,153.0
offer,0.0,153.0
grace,0.0,153.0
claimed,0.0,153.0
reader,1.0,153.0
proliferation,1.0,153.0
arrival,1.0,153.0
engaging,0.0,153.0
object,0.0,153.0
retain,0.0,153.0
static,0.0,153.0
regina,0.0,153.0
harvey,0.0,153.0
thorough,0.0,153.0
arises,0.0,153.0
superintendent,0.0,153.0
reef,0.0,153.0
excuse,1.0,153.0
stepped,0.0,153.0
youof,0.0,153.0
boring,1.0,153.0
optoins,1.0,153.0
ex,0.0,153.0
consist,0.0,153.0
va,1.0,153.0
typiocally,0.0,153.0
scott's,0.0,153.0
lozano,0.0,153.0
copes,1.0,153.0
hee,0.0,153.0
domicile,1.0,153.0
originated,1.0,153.0
reissue,1.0,153.0
71222,1.0,153.0
elsa,0.0,153.0
iguacu,0.0,153.0
patemichael,0.0,153.0
union,0.0,153.0
associatesi,0.0,153.0
jtholt,0.0,153.0
quattro,0.0,153.0
2nd,1.0,153.0
volunteers,1.0,153.0
questionsusan,0.0,153.0
tawney,1.0,153.0
german,1.0,153.0
inn,1.0,153.0
30,1.0,152.98773006134968
online,0.0,152.93258426966293
333,0.0,152.9310344827586
susanstevens,0.0,152.9230769230769
weekly,0.0,152.9090909090909
3a,0.0,152.9090909090909
doug,1.0,152.9
dupre,0.0,152.9
testing,0.0,152.88888888888889
fri,1.0,152.85714285714286
looking,0.0,152.85454545454544
jean,1.0,152.8
commented,1.0,152.8
citymgr,0.0,152.8
ya'll,0.0,152.8
otherwise,0.0,152.79310344827587
don't,0.0,152.78521126760563
better,1.0,152.75862068965515
latin,1.0,152.75
mother,1.0,152.75
remedies,0.0,152.75
shares,0.0,152.75
opportunity,0.0,152.71428571428572
agreeable,0.0,152.71428571428572
nanny,0.0,152.7037037037037
clair,1.0,152.69841269841268
received,0.0,152.68309859154928
commerce,1.0,152.66666666666666
sharing,0.0,152.66666666666666
mooney,0.0,152.66666666666666
facilities,0.0,152.66666666666666
dinnerfrom,0.0,152.66666666666666
keep,1.0,152.66666666666666
pty,1.0,152.66666666666666
fha,0.0,152.66666666666666
handled,1.0,152.66666666666666
section,0.0,152.63870967741934
cathy,0.0,152.63636363636363
monthly,0.0,152.63333333333333
morris,0.0,152.625
dates,0.0,152.61702127659575
regions,0.0,152.6
clerks,0.0,152.6
model,0.0,152.57142857142858
difficult,1.0,152.57142857142858
lead,0.0,152.57142857142858
30th,0.0,152.55555555555554
b,0.0,152.54128440366972
maternity,0.0,152.53846153846158
big,1.0,152.53846153846158
chance,0.0,152.51666666666668
phillip,0.0,152.51097178683386
medium,0.0,152.5
architectural,0.0,152.5
seem,0.0,152.5
locations,1.0,152.5
grab,0.0,152.5
promised,0.0,152.5
cchinckley,0.0,152.5
downgrade,1.0,152.5
6444,0.0,152.5
alert,1.0,152.5
counselenron,0.0,152.5
talked,1.0,152.5
shah,0.0,152.5
slone,0.0,152.5
trena,1.0,152.5
metallgesellschaft,0.0,152.5
match,1.0,152.5
croom,1.0,152.5
ln9,1.0,152.5
mirant,0.0,152.5
contacting,1.0,152.5
heard,1.0,152.48387096774192
answer,1.0,152.47916666666666
everyone,1.0,152.46153846153842
away,1.0,152.46153846153842
29,0.0,152.43478260869566
confirm,0.0,152.43
vm,1.0,152.41666666666666
good,1.0,152.41666666666666
straight,0.0,152.41666666666666
track,1.0,152.4074074074074
pallen70,0.0,152.4
plantsusan,0.0,152.4
category,1.0,152.4
project,1.0,152.39583333333334
bcc,0.0,152.375
333989,0.0,152.375
ass,0.0,152.36363636363637
hawaii,0.0,152.36363636363637
ecc,0.0,152.36363636363637
thinking,1.0,152.35294117647058
worth,0.0,152.35294117647058
susanp,0.0,152.33333333333334
men,0.0,152.33333333333334
siurek,0.0,152.33333333333334
llc,0.0,152.33333333333334
exchanges,1.0,152.33333333333334
volunteered,0.0,152.33333333333334
gives,0.0,152.33333333333334
bag,0.0,152.33333333333334
deirdre,0.0,152.33333333333334
massage,1.0,152.33333333333334
total,0.0,152.32352941176467
confirmed,0.0,152.30188679245282
plastics,1.0,152.28571428571428
week,1.0,152.27796610169491
plant,0.0,152.26315789473685
rmartins,0.0,152.25
assurance,1.0,152.25
south,1.0,152.25
bertone,1.0,152.22580645161293
because,0.0,152.21774193548387
vs,1.0,152.2
obligation,0.0,152.2
user,0.0,152.2
24222,0.0,152.2
telling,0.0,152.2
estimated,0.0,152.2
come,1.0,152.17948717948718
an,0.0,152.17124735729388
40,1.0,152.16666666666666
complete,0.0,152.16216216216216
ought,1.0,152.14285714285714
thinking,0.0,152.13461538461542
tracking,1.0,152.125
tried,0.0,152.1
cap,0.0,152.1
clark,1.0,152.08333333333334
buenos,1.0,152.0769230769231
comparison,1.0,152.07142857142858
end,0.0,152.0707070707071
final,0.0,152.05555555555554
4,1.0,152.04575163398692
2,1.0,152.03326810176125
agmt,0.0,152.0
trough,0.0,152.0
zone,1.0,152.0
feature,1.0,152.0
availablefor,0.0,152.0
clairdon,0.0,152.0
shorter,0.0,152.0
custodial,0.0,152.0
urge,1.0,152.0
fletcher,0.0,152.0
renovation,0.0,152.0
laughing,1.0,152.0
greatest,0.0,152.0
19995,0.0,152.0
seperately,0.0,152.0
sooneror,1.0,152.0
nahou,1.0,152.0
co2,0.0,152.0
fp,1.0,152.0
adam,0.0,152.0
rate2,0.0,152.0
mix,0.0,152.0
538,0.0,152.0
bowen,0.0,152.0
sedan,0.0,152.0
onus,1.0,152.0
hungery,0.0,152.0
arms,1.0,152.0
colleagues,1.0,152.0
stock,0.0,152.0
grigsby6201,0.0,152.0
gene,0.0,152.0
boats,0.0,152.0
prudent,1.0,152.0
russel,0.0,152.0
wins,0.0,152.0
stranger,1.0,152.0
refinement,1.0,152.0
withhold,0.0,152.0
female,0.0,152.0
thedictionary,0.0,152.0
9573doug,0.0,152.0
rcnchicago,0.0,152.0
mann,1.0,152.0
cuilla,0.0,152.0
uniform,0.0,152.0
meta,0.0,152.0
involve,0.0,152.0
schottla,0.0,152.0
hopeful,1.0,152.0
highlyrecommended,0.0,152.0
cibc,0.0,152.0
stance,1.0,152.0
dranguetvinson,1.0,152.0
6328n,0.0,152.0
handed,1.0,152.0
nova,1.0,152.0
20005,0.0,152.0
ol,0.0,152.0
flowers,0.0,152.0
yearsyeah,0.0,152.0
austin360,0.0,152.0
technically,1.0,152.0
renato,1.0,152.0
guessing,0.0,152.0
academy,0.0,152.0
arrivesunday,0.0,152.0
actualcan,0.0,152.0
tbd,1.0,152.0
optic,0.0,152.0
noonish,1.0,152.0
perfect,1.0,152.0
pamphlets,0.0,152.0
rushing,1.0,152.0
ssbrent,1.0,152.0
listall,1.0,152.0
wednesdayof,0.0,152.0
countries,1.0,152.0
alerts,0.0,152.0
ntap,1.0,152.0
henn,0.0,152.0
revise,0.0,152.0
may20001,0.0,152.0
breathe,1.0,152.0
18th,1.0,152.0
30pm,0.0,152.0
theplace,0.0,152.0
linethis,0.0,152.0
gathering,1.0,152.0
parity,1.0,152.0
para,0.0,152.0
refined,1.0,152.0
easiest,1.0,152.0
edification,0.0,152.0
kendal,0.0,151.94117647058823
insert,1.0,151.9375
with,0.0,151.93200215866165
office,0.0,151.9212121212121
fill,0.0,151.9
forget,1.0,151.9
mac,1.0,151.88235294117646
that,1.0,151.87250293772033
sit,0.0,151.86666666666667
fault,0.0,151.85714285714286
incorporates,0.0,151.85714285714286
before,1.0,151.8507462686567
return,1.0,151.82758620689654
from,1.0,151.80017226528855
island,1.0,151.8
referring,0.0,151.8
premium,0.0,151.77777777777774
melissa,1.0,151.77419354838707
37,1.0,151.76
her,0.0,151.75862068965515
easier,0.0,151.75
unlikely,0.0,151.75
advance,0.0,151.75
actions,0.0,151.75
prepaid,0.0,151.75
temp,0.0,151.75
marie's,1.0,151.75
institute,0.0,151.75
int,0.0,151.73333333333332
utility,0.0,151.72222222222226
jose,1.0,151.71428571428572
there,1.0,151.71061093247587
white,0.0,151.69230769230768
afternoon,1.0,151.68041237113403
patricia,0.0,151.66666666666666
deliver,0.0,151.66666666666666
kahuna,0.0,151.66666666666666
replaced,0.0,151.66666666666666
mlb,1.0,151.66666666666666
interior,0.0,151.66666666666666
etter,0.0,151.66666666666666
relates,0.0,151.66666666666666
retrieve,0.0,151.66666666666666
shift,0.0,151.66666666666666
sylvia,1.0,151.66666666666666
patient,0.0,151.66666666666666
personally,0.0,151.66666666666666
222,0.0,151.65625
pricing,0.0,151.65384615384616
trouble,0.0,151.63636363636363
at,1.0,151.61466458658347
access,1.0,151.6086956521739
schedule,0.0,151.60655737704917
reschedule,0.0,151.6
calculate,0.0,151.6
position,0.0,151.59016393442624
days,1.0,151.58441558441558
capacity,0.0,151.5769230769231
oba,0.0,151.57142857142858
mar,0.0,151.57142857142858
oil,1.0,151.57142857142858
alright,1.0,151.55555555555554
ba,1.0,151.55555555555554
actually,0.0,151.54347826086956
stuart,1.0,151.53125
issuing,0.0,151.5
littlefield,1.0,151.5
von,1.0,151.5
attributable,0.0,151.5
requirement,1.0,151.5
companynicor,0.0,151.5
personalized,0.0,151.5
pulls,0.0,151.5
issuer,1.0,151.5
applying,0.0,151.5
birthdays,0.0,151.5
search,1.0,151.5
architecture,0.0,151.5
sarasusan,1.0,151.5
aron,1.0,151.5
pts,0.0,151.5
joking,0.0,151.5
shankman,1.0,151.5
hardy,0.0,151.5
impressions,1.0,151.5
0210,0.0,151.5
captiva,1.0,151.5
approximately,1.0,151.5
lovely,1.0,151.5
moulton,1.0,151.5
talks,0.0,151.5
options,0.0,151.45
cfm,0.0,151.42857142857142
remind,0.0,151.42857142857142
appt,0.0,151.42857142857142
head,1.0,151.42857142857142
discuss,0.0,151.421875
note,0.0,151.42105263157896
h,0.0,151.41666666666666
utexas,0.0,151.4
bwallace,0.0,151.4
kimberly,0.0,151.4
stick,0.0,151.4
use,0.0,151.3841463414634
restated,0.0,151.33333333333334
brought,0.0,151.33333333333334
attractive,0.0,151.33333333333334
kurth,0.0,151.33333333333334
probably,1.0,151.33333333333334
unchanged,1.0,151.33333333333334
mas,1.0,151.33333333333334
ces,1.0,151.33333333333334
tab,1.0,151.33333333333334
donna,0.0,151.33333333333334
tiller,0.0,151.33333333333334
housing,0.0,151.33333333333334
managing,0.0,151.33333333333334
components,1.0,151.33333333333334
working,1.0,151.32110091743118
apartment,0.0,151.3125
forward,0.0,151.2957746478873
getting,0.0,151.29268292682923
boys,0.0,151.27777777777774
peters,0.0,151.26666666666668
requested,0.0,151.25714285714287
master,0.0,151.251968503937
mills,0.0,151.25
flood,0.0,151.25
barton,1.0,151.25
alternatives,0.0,151.25
michael,1.0,151.24657534246575
21,0.0,151.2
contacts,0.0,151.1818181818182
wayne,0.0,151.16666666666666
damages,0.0,151.16666666666666
bradford,1.0,151.1590909090909
signed,1.0,151.15517241379308
rudwell,0.0,151.15384615384616
coordinate,0.0,151.14285714285714
greenberg,1.0,151.14285714285714
tds,0.0,151.125
tomaski,0.0,151.125
inactive,1.0,151.11111111111111
board,1.0,151.10526315789474
months,0.0,151.10416666666666
care,0.0,151.10294117647058
used,0.0,151.08450704225353
52,1.0,151.04
f,0.0,151.03225806451613
09,0.0,151.00483091787441
fallen,1.0,151.0
qa,0.0,151.0
captain,0.0,151.0
spanish,1.0,151.0
dramatically,0.0,151.0
norton,1.0,151.0
eiplc,1.0,151.0
admit,0.0,151.0
tabs,0.0,151.0
soria,0.0,151.0
themselves,1.0,151.0
lies,0.0,151.0
petter,0.0,151.0
7095,0.0,151.0
saraper,1.0,151.0
cnet,0.0,151.0
jure,1.0,151.0
strangers,1.0,151.0
vecchio,1.0,151.0
macrae,0.0,151.0
alchem,0.0,151.0
rob,1.0,151.0
tomfrom,1.0,151.0
interruption,0.0,151.0
misplaced,0.0,151.0
nordstrom,0.0,151.0
cut,0.0,151.0
lastest,1.0,151.0
evidenced,1.0,151.0
upstairs,0.0,151.0
brainstorming,0.0,151.0
baths,0.0,151.0
dunkelbergerfrom,0.0,151.0
printing,1.0,151.0
personal,0.0,151.0
unavailable,0.0,151.0
approaches,0.0,151.0
morten,1.0,151.0
chadbourne,1.0,151.0
probability,0.0,151.0
gill,1.0,151.0
gina,1.0,151.0
onkyo,0.0,151.0
handed,0.0,151.0
larger,1.0,151.0
eight,1.0,151.0
goahead,1.0,151.0
clothes,1.0,151.0
corpus,1.0,151.0
poland,1.0,151.0
subregion,0.0,151.0
3545,0.0,151.0
enron06,0.0,151.0
555pm,0.0,151.0
authorised,0.0,151.0
diall,1.0,151.0
landau,1.0,151.0
theavenue,1.0,151.0
83702thank,0.0,151.0
easily,1.0,151.0
meanings,1.0,151.0
removing,0.0,151.0
bus,0.0,151.0
gustavo,1.0,151.0
